geometry_id,geometry_class,shape,body,spacing_um,height_um,h_over_s,diameter_mm,depth_ratio,pattern,coverage_pct,denticle_scale_um,overlap_pct,U_inf_mps,Re_L,Re_D,u_tau_mps,delta_v_um,s_plus,lg_plus,k_plus,Cf_smooth,Cf_textured,Cd_pressure,Cd_total,DR_friction_pct,DR_net_pct,DR_uncertainty_pp,delta_Re_transition,natural_regime,min_feature_um,manufacturability_index,model_confidence
C-SK-s500-o20,shark,denticle,sphere,,,,,,,,500.0,20.0,10.0,,27342.779881,0.697855,111.889674,7.447813,3.869997,2.010909,0.014108,0.014164,0.460198,0.474361,0.486261,-0.872052,3.6,0.0,separation-dominated,166.666667,4.08,moderate
C-SK-s500-o20,shark,denticle,plate,,,,,,,,500.0,20.0,20.0,128069.226609,,1.16396,67.08374,12.422285,6.454809,3.354017,0.006774,0.00669,0.0,0.00669,1.238502,1.238502,2.0,0.0,laminar-transitional,166.666667,4.08,moderate
C-SK-s500-o20,shark,denticle,sphere,,,,,,,,500.0,20.0,20.0,,54685.559762,1.282384,60.888753,13.686162,7.111538,3.695264,0.01466,0.014484,0.475119,0.489603,1.429626,-0.191636,3.6,0.0,separation-dominated,166.666667,4.08,moderate
C-SK-s500-o20,shark,denticle,plate,,,,,,,,500.0,20.0,50.0,320173.066522,,2.641463,29.560421,28.190848,14.648394,7.611529,0.005582,0.005491,0.0,0.005491,1.621914,1.621914,2.0,-103537.365044,laminar-transitional,166.666667,4.08,moderate
C-SK-s500-o20,shark,denticle,sphere,,,,,,,,500.0,20.0,50.0,,136713.899405,2.889182,27.025911,30.834607,16.022132,8.325344,0.024513,0.014152,0.272198,0.28635,1.217853,41.591226,3.6,-124775.158491,separation-dominated,166.666667,4.08,moderate
C-SK-s500-o40,shark,denticle,plate,,,,,,,,500.0,40.0,1.0,6403.46133,,0.08504,918.18522,0.907587,0.471596,0.245049,0.014464,0.014511,0.0,0.014511,-0.327505,-0.327505,2.0,0.0,laminar,166.666667,4.08,low
C-SK-s500-o40,shark,denticle,sphere,,,,,,,,500.0,40.0,1.0,,2734.277988,0.097016,804.841687,1.0354,0.53801,0.279558,0.011676,0.011839,0.381623,0.393462,-0.306029,-1.092359,3.6,0.0,separation-dominated,166.666667,4.08,low
C-SK-s500-o40,shark,denticle,plate,,,,,,,,500.0,40.0,5.0,32017.306652,,0.342095,228.248875,3.650986,1.897108,0.985766,0.009362,0.00935,0.0,0.00935,0.133448,0.133448,2.0,0.0,laminar,166.666667,4.08,moderate
C-SK-s500-o40,shark,denticle,sphere,,,,,,,,500.0,40.0,5.0,,13671.389941,0.38203,204.389234,4.077188,2.118569,1.100841,0.013046,0.013145,0.425908,0.439054,0.20506,-0.963017,3.6,0.0,separation-dominated,166.666667,4.08,moderate
C-SK-s500-o40,shark,denticle,plate,,,,,,,,500.0,40.0,10.0,64034.613304,,0.629421,124.0549,6.717456,3.490493,1.813713,0.007923,0.007872,0.0,0.007872,0.648685,0.648685,2.0,0.0,laminar,166.666667,4.08,moderate
C-SK-s500-o40,shark,denticle,sphere,,,,,,,,500.0,40.0,10.0,,27342.779881,0.697855,111.889674,7.447813,3.869997,2.010909,0.014108,0.014123,0.460198,0.474321,0.771401,-0.863422,3.6,0.0,separation-dominated,166.666667,4.08,moderate
C-SK-s500-o40,shark,denticle,plate,,,,,,,,500.0,40.0,20.0,128069.226609,,1.16396,67.08374,12.422285,6.454809,3.354017,0.006774,0.006665,0.0,0.006665,1.607225,1.607225,2.0,0.0,laminar-transitional,166.666667,4.08,moderate
C-SK-s500-o40,shark,denticle,sphere,,,,,,,,500.0,40.0,20.0,,54685.559762,1.282384,60.888753,13.686162,7.111538,3.695264,0.01466,0.014427,0.475119,0.489546,1.819585,-0.17991,3.6,0.0,separation-dominated,166.666667,4.08,moderate
C-SK-s500-o40,shark,denticle,plate,,,,,,,,500.0,40.0,50.0,320173.066522,,2.641463,29.560421,28.190848,14.648394,7.611529,0.005582,0.005468,0.0,0.005468,2.033238,2.033238,2.0,-103537.365044,laminar-transitional,166.666667,4.08,moderate
C-SK-s500-o40,shark,denticle,sphere,,,,,,,,500.0,40.0,50.0,,136713.899405,2.889182,27.025911,30.834607,16.022132,8.325344,0.024513,0.014099,0.272198,0.286297,1.584281,41.601934,3.6,-124775.158491,separation-dominated,166.666667,4.08,moderate
C-SK-s100-o20-low,shark,denticle,plate,,,,,,,,100.0,20.0,1.0,6403.46133,,0.08504,918.18522,0.181517,0.094319,0.04901,0.014464,0.014553,0.0,0.014553,-0.616668,-0.616668,2.0,0.0,laminar,33.333333,4.78,low
C-SK-s100-o20-low,shark,denticle,sphere,,,,,,,,100.0,20.0,1.0,,2734.277988,0.097016,804.841687,0.20708,0.107602,0.055912,0.011676,0.011773,0.378352,0.390126,-0.613382,-0.235057,3.6,0.0,separation-dominated,33.333333,4.78,low
C-SK-s100-o20-low,shark,denticle,plate,,,,,,,,100.0,20.0,5.0,32017.306652,,0.342095,228.248875,0.730197,0.379422,0.197153,0.009362,0.009413,0.0,0.009413,-0.546142,-0.546142,2.0,0.0,laminar,33.333333,4.78,moderate
C-SK-s100-o20-low,shark,denticle,sphere,,,,,,,,100.0,20.0,5.0,,13671.389941,0.38203,204.389234,0.815438,0.423714,0.220168,0.013046,0.013141,0.422638,0.435779,-0.535186,-0.209958,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s100-o20-low,shark,denticle,plate,,,,,,,,100.0,20.0,10.0,64034.613304,,0.629421,124.0549,1.343491,0.698099,0.362743,0.007923,0.00796,0.0,0.00796,-0.467311,-0.467311,2.0,0.0,laminar,33.333333,4.78,moderate
C-SK-s100-o20-low,shark,denticle,sphere,,,,,,,,100.0,20.0,10.0,,27342.779881,0.697855,111.889674,1.489563,0.773999,0.402182,0.014108,0.014196,0.45697,0.471166,-0.448536,-0.192578,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s100-o20-low,shark,denticle,plate,,,,,,,,100.0,20.0,20.0,128069.226609,,1.16396,67.08374,2.484457,1.290962,0.670803,0.006774,0.006796,0.0,0.006796,-0.320655,-0.320655,2.0,0.0,laminar-transitional,33.333333,4.78,moderate
C-SK-s100-o20-low,shark,denticle,sphere,,,,,,,,100.0,20.0,20.0,,54685.559762,1.282384,60.888753,2.737232,1.422308,0.739053,0.01466,0.014726,0.474767,0.489493,-0.288164,-0.169099,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s100-o20-low,shark,denticle,plate,,,,,,,,100.0,20.0,50.0,320173.066522,,2.641463,29.560421,5.63817,2.929679,1.522306,0.005582,0.005577,0.0,0.005577,0.084715,0.084715,2.0,0.0,laminar-transitional,33.333333,4.78,moderate
C-SK-s100-o20-low,shark,denticle,sphere,,,,,,,,100.0,20.0,50.0,,136713.899405,2.889182,27.025911,6.166921,3.204426,1.665069,0.014708,0.014297,0.462964,0.47726,0.152679,2.649871,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s100-o20-high,shark,denticle,plate,,,,,,,,100.0,20.0,1.0,6403.46133,,0.08504,918.18522,0.181517,0.094319,0.04901,0.014464,0.014553,0.0,0.014553,-0.614747,-0.614747,2.0,0.0,laminar,33.333333,4.78,low
C-SK-s100-o20-high,shark,denticle,sphere,,,,,,,,100.0,20.0,1.0,,2734.277988,0.097016,804.841687,0.20708,0.107602,0.055912,0.011676,0.011773,0.378352,0.390125,-0.61119,-0.234991,3.6,0.0,separation-dominated,33.333333,4.78,low
C-SK-s100-o20-high,shark,denticle,plate,,,,,,,,100.0,20.0,5.0,32017.306652,,0.342095,228.248875,0.730197,0.379422,0.197153,0.009362,0.009413,0.0,0.009413,-0.538413,-0.538413,2.0,0.0,laminar,33.333333,4.78,moderate
C-SK-s100-o20-high,shark,denticle,sphere,,,,,,,,100.0,20.0,5.0,,13671.389941,0.38203,204.389234,0.815438,0.423714,0.220168,0.013046,0.01314,0.422638,0.435778,-0.526554,-0.209698,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s100-o20-high,shark,denticle,plate,,,,,,,,100.0,20.0,10.0,64034.613304,,0.629421,124.0549,1.343491,0.698099,0.362743,0.007923,0.007959,0.0,0.007959,-0.45309,-0.45309,2.0,0.0,laminar,33.333333,4.78,moderate
C-SK-s100-o20-high,shark,denticle,sphere,,,,,,,,100.0,20.0,10.0,,27342.779881,0.697855,111.889674,1.489563,0.773999,0.402182,0.014108,0.014194,0.45697,0.471164,-0.432768,-0.192104,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s100-o20-high,shark,denticle,plate,,,,,,,,100.0,20.0,20.0,128069.226609,,1.16396,67.08374,2.484457,1.290962,0.670803,0.006774,0.006794,0.0,0.006794,-0.294356,-0.294356,2.0,0.0,laminar-transitional,33.333333,4.78,moderate
C-SK-s100-o20-high,shark,denticle,sphere,,,,,,,,100.0,20.0,20.0,,54685.559762,1.282384,60.888753,2.737232,1.422308,0.739053,0.01466,0.014722,0.474767,0.489489,-0.259189,-0.168229,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s100-o20-high,shark,denticle,plate,,,,,,,,100.0,20.0,50.0,320173.066522,,2.641463,29.560421,5.63817,2.929679,1.522306,0.005582,0.005574,0.0,0.005574,0.144398,0.144398,2.0,0.0,laminar-transitional,33.333333,4.78,moderate
C-SK-s100-o20-high,shark,denticle,sphere,,,,,,,,100.0,20.0,50.0,,136713.899405,2.889182,27.025911,6.166921,3.204426,1.665069,0.014708,0.014287,0.462964,0.477251,0.217959,2.651778,3.6,0.0,separation-dominated,33.333333,4.78,moderate
C-SK-s200-o40-high,shark,denticle,plate,,,,,,,,200.0,40.0,1.0,6403.46133,,0.08504,918.18522,0.363035,0.188638,0.098019,0.014464,0.014525,0.0,0.014525,-0.423882,-0.423882,2.0,0.0,laminar,66.666667,4.48,low
C-SK-s200-o40-high,shark,denticle,sphere,,,,,,,,200.0,40.0,1.0,,2734.277988,0.097016,804.841687,0.41416,0.215204,0.111823,0.011676,0.011776,0.37917,0.390946,-0.415979,-0.445765,3.6,0.0,separation-dominated,66.666667,4.48,low
C-SK-s200-o40-high,shark,denticle,plate,,,,,,,,200.0,40.0,5.0,32017.306652,,0.342095,228.248875,1.460394,0.758843,0.394306,0.009362,0.009386,0.0,0.009386,-0.254251,-0.254251,2.0,0.0,laminar,66.666667,4.48,moderate
C-SK-s200-o40-high,shark,denticle,sphere,,,,,,,,200.0,40.0,5.0,,13671.389941,0.38203,204.389234,1.630875,0.847428,0.440336,0.013046,0.013126,0.423455,0.436582,-0.227898,-0.394596,3.6,0.0,separation-dominated,66.666667,4.48,moderate
C-SK-s200-o40-high,shark,denticle,plate,,,,,,,,200.0,40.0,10.0,64034.613304,,0.629421,124.0549,2.686982,1.396197,0.725485,0.007923,0.007929,0.0,0.007929,-0.064644,-0.064644,2.0,0.0,laminar,66.666667,4.48,moderate
C-SK-s200-o40-high,shark,denticle,sphere,,,,,,,,200.0,40.0,10.0,,27342.779881,0.697855,111.889674,2.979125,1.547999,0.804364,0.014108,0.014161,0.457784,0.471945,-0.019484,-0.358136,3.6,0.0,separation-dominated,66.666667,4.48,moderate
C-SK-s200-o40-high,shark,denticle,plate,,,,,,,,200.0,40.0,20.0,128069.226609,,1.16396,67.08374,4.968914,2.581923,1.341607,0.006774,0.006754,0.0,0.006754,0.288099,0.288099,2.0,0.0,laminar-transitional,66.666667,4.48,moderate
C-SK-s200-o40-high,shark,denticle,sphere,,,,,,,,200.0,40.0,20.0,,54685.559762,1.282384,60.888753,5.474465,2.844615,1.478105,0.01466,0.014647,0.475326,0.489973,0.366247,-0.267396,3.6,0.0,separation-dominated,66.666667,4.48,moderate
C-SK-s200-o40-high,shark,denticle,plate,,,,,,,,200.0,40.0,50.0,320173.066522,,2.641463,29.560421,11.276339,5.859358,3.044612,0.005582,0.005511,0.0,0.005511,1.263106,1.263106,2.0,0.0,laminar-transitional,66.666667,4.48,moderate
C-SK-s200-o40-high,shark,denticle,sphere,,,,,,,,200.0,40.0,50.0,,136713.899405,2.889182,27.025911,12.333843,6.408853,3.330138,0.014708,0.012695,0.4164,0.429095,1.426575,12.4745,3.6,0.0,separation-dominated,66.666667,4.48,moderate
D-HY-01,hybrid,v-groove+dimple,plate,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,1.0,6403.46133,,0.08504,918.18522,0.544552,0.272276,0.490097,0.014464,0.014486,4e-05,0.014527,-0.155505,-0.435505,4.0,0.0,laminar,50.0,4.6,low
D-HY-01,hybrid,v-groove+dimple,sphere,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,1.0,,2734.277988,0.097016,804.841687,0.62124,0.31062,0.559116,0.011676,0.011805,0.381192,0.392997,-0.135104,-0.972827,5.6,0.0,separation-dominated,50.0,4.6,low
D-HY-01,hybrid,v-groove+dimple,plate,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,5.0,32017.306652,,0.342095,228.248875,2.190591,1.095296,1.971532,0.009362,0.009335,2.6e-05,0.009361,0.293103,0.013103,4.0,0.0,laminar,50.0,4.6,low
D-HY-01,hybrid,v-groove+dimple,sphere,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,5.0,,13671.389941,0.38203,204.389234,2.446313,1.223156,2.201682,0.013046,0.013111,0.425477,0.438588,0.365077,-0.855876,5.6,0.0,separation-dominated,50.0,4.6,low
D-HY-01,hybrid,v-groove+dimple,plate,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,10.0,64034.613304,,0.629421,124.0549,4.030474,2.015237,3.627426,0.007923,0.007858,2.2e-05,0.007881,0.81998,0.53998,4.0,0.0,laminar,50.0,4.6,low
D-HY-01,hybrid,v-groove+dimple,sphere,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,10.0,,27342.779881,0.697855,111.889674,4.468688,2.234344,4.021819,0.014108,0.014085,0.459777,0.473862,0.947356,-0.765794,5.6,0.0,separation-dominated,50.0,4.6,low
D-HY-01,hybrid,v-groove+dimple,plate,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,20.0,128069.226609,,1.16396,67.08374,7.453371,3.726686,6.708034,0.006774,0.006651,1.9e-05,0.00667,1.813137,1.533137,4.0,-72942.815111,laminar-transitional,50.0,4.6,low
D-HY-01,hybrid,v-groove+dimple,sphere,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,20.0,,54685.559762,1.282384,60.888753,8.211697,4.105849,7.390527,0.01466,0.014404,0.475394,0.489799,2.030466,-0.231657,5.6,-96465.925944,separation-dominated,50.0,4.6,low
D-HY-01,hybrid,v-groove+dimple,plate,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,50.0,320173.066522,,2.641463,29.560421,16.914509,8.457254,15.223058,0.005582,0.005335,1.6e-05,0.00535,4.430509,4.150509,4.0,-252757.470079,laminar-transitional,50.0,4.6,low
D-HY-01,hybrid,v-groove+dimple,sphere,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,50.0,,136713.899405,2.889182,27.025911,18.500764,9.250382,16.650688,0.024513,0.014384,0.28723,0.301614,4.854525,38.477697,5.6,-269060.451504,separation-dominated,50.0,4.6,low
D-HY-02,hybrid,v-groove+dimple,plate,100.0,50.0,0.5,2.0,0.05,hexagonal,40.0,,,1.0,6403.46133,,0.08504,918.18522,0.544552,0.272276,0.490097,0.014464,0.01453,8.1e-05,0.014611,-0.455444,-1.015444,4.0,0.0,laminar,50.0,4.6,low
D-HY-02,hybrid,v-groove+dimple,sphere,100.0,50.0,0.5,2.0,0.05,hexagonal,40.0,,,1.0,,2734.277988,0.097016,804.841687,0.62124,0.31062,0.559116,0.011676,0.011888,0.382707,0.394594,-0.434995,-1.383226,5.6,0.0,separation-dominated,50.0,4.6,low
D-HY-02,hybrid,v-groove+dimple,plate,100.0,50.0,0.5,2.0,0.05,hexagonal,40.0,,,5.0,32017.306652,,0.342095,228.248875,2.190591,1.095296,1.971532,0.009362,0.009362,5.2e-05,0.009415,0.002122,-0.557878,4.0,0.0,laminar,50.0,4.6,low
D-HY-02,hybrid,v-groove+dimple,sphere,100.0,50.0,0.5,2.0,0.05,hexagonal,40.0,,,5.0,,13671.389941,0.38203,204.389234,2.446313,1.223156,2.201682,0.013046,0.013196,0.426991,0.440187,0.077177,-1.223572,5.6,0.0,separation-dominated,50.0,4.6,low
D-HY-02,hybrid,v-groove+dimple,plate,100.0,50.0,0.5,2.0,0.05,hexagonal,40.0,,,10.0,64034.613304,,0.629421,124.0549,4.030474,2.015237,3.627426,0.007923,0.007879,4.4e-05,0.007924,0.557863,-0.002137,4.0,0.0,laminar,50.0,4.6,low
D-HY-02,hybrid,v-groove+dimple,sphere,100.0,50.0,0.5,2.0,0.05,hexagonal,40.0,,,10.0,,27342.779881,0.697855,111.889674,4.468688,2.234344,4.021819,0.014108,0.014166,0.461247,0.475413,0.693513,-1.095696,5.6,0.0,separation-dominated,50.0,4.6,low
D-HY-02,hybrid,v-groove+dimple,plate,100.0,50.0,0.5,2.0,0.05,hexagonal,40.0,,,20.0,128069.226609,,1.16396,67.08374,7.453371,3.726686,6.708034,0.006774,0.006665,3.8e-05,0.006703,1.614328,1.054328,4.0,-72942.815111,laminar-transitional,50.0,4.6,low
D-HY-02,hybrid,v-groove+dimple,sphere,100.0,50.0,0.5,2.0,0.05,hexagonal,40.0,,,20.0,,54685.559762,1.282384,60.888753,8.211697,4.105849,7.390527,0.01466,0.014387,0.473927,0.488314,1.84368,0.072086,5.6,-96465.925944,separation-dominated,50.0,4.6,low
D-HY-02,hybrid,v-groove+dimple,plate,100.0,50.0,0.5,2.0,0.05,hexagonal,40.0,,,50.0,320173.066522,,2.641463,29.560421,16.914509,8.457254,15.223058,0.005582,0.005341,3.1e-05,0.005372,4.311979,3.751979,4.0,-252757.470079,laminar-transitional,50.0,4.6,low
D-HY-02,hybrid,v-groove+dimple,sphere,100.0,50.0,0.5,2.0,0.05,hexagonal,40.0,,,50.0,,136713.899405,2.889182,27.025911,18.500764,9.250382,16.650688,0.024513,0.012392,0.247155,0.259546,4.738477,47.058517,5.6,-269060.451504,separation-dominated,50.0,4.6,low
D-HY-03,hybrid,blade+dimple,plate,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,1.0,6403.46133,,0.08504,918.18522,0.544552,0.375307,0.490097,0.014464,0.014457,4e-05,0.014497,0.047329,-0.232671,4.0,0.0,laminar,50.0,4.6,low
D-HY-03,hybrid,blade+dimple,sphere,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,1.0,,2734.277988,0.097016,804.841687,0.62124,0.42816,0.559116,0.011676,0.011778,0.381192,0.39297,0.096295,-0.965818,5.6,0.0,separation-dominated,50.0,4.6,low
D-HY-03,hybrid,blade+dimple,plate,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,5.0,32017.306652,,0.342095,228.248875,2.190591,1.509761,1.971532,0.009362,0.009258,2.6e-05,0.009285,1.109051,0.829051,4.0,0.0,laminar,50.0,4.6,low
D-HY-03,hybrid,blade+dimple,sphere,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,5.0,,13671.389941,0.38203,204.389234,2.446313,1.686005,2.201682,0.013046,0.012991,0.425477,0.438468,1.276276,-0.828303,5.6,0.0,separation-dominated,50.0,4.6,low
D-HY-03,hybrid,blade+dimple,plate,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,10.0,64034.613304,,0.629421,124.0549,4.030474,2.777812,3.627426,0.007923,0.007739,2.2e-05,0.007762,2.321243,2.041243,4.0,0.0,laminar,50.0,4.6,low
D-HY-03,hybrid,blade+dimple,sphere,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,10.0,,27342.779881,0.697855,111.889674,4.468688,3.07983,4.021819,0.014108,0.013848,0.459777,0.473625,2.611845,-0.715463,5.6,0.0,separation-dominated,50.0,4.6,low
D-HY-03,hybrid,blade+dimple,plate,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,20.0,128069.226609,,1.16396,67.08374,7.453371,5.136881,6.708034,0.006774,0.006463,1.9e-05,0.006482,4.589356,4.309356,4.0,-72942.815111,laminar-transitional,50.0,4.6,low
D-HY-03,hybrid,blade+dimple,sphere,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,20.0,,54685.559762,1.282384,60.888753,8.211697,5.659522,7.390527,0.01466,0.013955,0.475394,0.489349,5.089145,-0.139628,5.6,-96465.925944,separation-dominated,50.0,4.6,low
D-HY-03,hybrid,blade+dimple,plate,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,50.0,320173.066522,,2.641463,29.560421,16.914509,11.657521,15.223058,0.005582,0.005056,1.6e-05,0.005072,9.415399,9.135399,4.0,-252757.470079,laminar-transitional,50.0,4.6,low
D-HY-03,hybrid,blade+dimple,sphere,100.0,50.0,0.5,2.0,0.05,hexagonal,20.0,,,50.0,,136713.899405,2.889182,27.025911,18.500764,12.750772,16.650688,0.024513,0.013803,0.28723,0.301034,8.692292,38.596038,5.6,-269060.451504,separation-dominated,50.0,4.6,low
D-HY-04,hybrid,blade+dimple,plate,100.0,50.0,0.5,1.0,0.1,hexagonal,40.0,,,1.0,6403.46133,,0.08504,918.18522,0.544552,0.375307,0.490097,0.014464,0.0145,0.000324,0.014824,-0.25268,-2.49268,4.0,0.0,laminar,50.0,4.6,low
D-HY-04,hybrid,blade+dimple,sphere,100.0,50.0,0.5,1.0,0.1,hexagonal,40.0,,,1.0,,2734.277988,0.097016,804.841687,0.62124,0.42816,0.559116,0.011676,0.01186,0.382707,0.394567,-0.203721,-1.376193,5.6,0.0,separation-dominated,50.0,4.6,low
D-HY-04,hybrid,blade+dimple,plate,100.0,50.0,0.5,1.0,0.1,hexagonal,40.0,,,5.0,32017.306652,,0.342095,228.248875,2.190591,1.509761,1.971532,0.009362,0.009287,0.00021,0.009496,0.807753,-1.432247,4.0,0.0,laminar,50.0,4.6,low
D-HY-04,hybrid,blade+dimple,sphere,100.0,50.0,0.5,1.0,0.1,hexagonal,40.0,,,5.0,,13671.389941,0.38203,204.389234,2.446313,1.686005,2.201682,0.013046,0.013077,0.426991,0.440068,0.974534,-1.196321,5.6,0.0,separation-dominated,50.0,4.6,low
D-HY-04,hybrid,blade+dimple,plate,100.0,50.0,0.5,1.0,0.1,hexagonal,40.0,,,10.0,64034.613304,,0.629421,124.0549,4.030474,2.777812,3.627426,0.007923,0.007764,0.000177,0.007941,2.015792,-0.224208,4.0,0.0,laminar,50.0,4.6,low
D-HY-04,hybrid,blade+dimple,sphere,100.0,50.0,0.5,1.0,0.1,hexagonal,40.0,,,10.0,,27342.779881,0.697855,111.889674,4.468688,3.07983,4.021819,0.014108,0.013937,0.461247,0.475183,2.305202,-1.046806,5.6,0.0,separation-dominated,50.0,4.6,low
D-HY-04,hybrid,blade+dimple,plate,100.0,50.0,0.5,1.0,0.1,hexagonal,40.0,,,20.0,128069.226609,,1.16396,67.08374,7.453371,5.136881,6.708034,0.006774,0.006484,0.000152,0.006636,4.274794,2.034794,4.0,-72942.815111,laminar-transitional,50.0,4.6,low
D-HY-04,hybrid,blade+dimple,sphere,100.0,50.0,0.5,1.0,0.1,hexagonal,40.0,,,20.0,,54685.559762,1.282384,60.888753,8.211697,5.659522,7.390527,0.01466,0.013958,0.473927,0.487885,4.772852,0.159946,5.6,-96465.925944,separation-dominated,50.0,4.6,low
D-HY-04,hybrid,blade+dimple,plate,100.0,50.0,0.5,1.0,0.1,hexagonal,40.0,,,50.0,320173.066522,,2.641463,29.560421,16.914509,11.657521,15.223058,0.005582,0.005075,0.000125,0.0052,9.089284,6.849284,4.0,-252757.470079,laminar-transitional,50.0,4.6,low
D-HY-04,hybrid,blade+dimple,sphere,100.0,50.0,0.5,1.0,0.1,hexagonal,40.0,,,50.0,,136713.899405,2.889182,27.025911,18.500764,12.750772,16.650688,0.024513,0.01192,0.247155,0.259074,8.365819,47.154764,5.6,-269060.451504,separation-dominated,50.0,4.6,low
D-HY-05,hybrid,v-groove+dimple,plate,200.0,100.0,0.5,5.0,0.05,staggered,40.0,,,1.0,6403.46133,,0.08504,918.18522,1.089105,0.544552,1.225243,0.014464,0.014508,8.1e-05,0.014589,-0.306398,-0.866398,4.0,0.0,laminar,100.0,4.3,low
D-HY-05,hybrid,v-groove+dimple,sphere,200.0,100.0,0.5,5.0,0.05,staggered,40.0,,,1.0,,2734.277988,0.097016,804.841687,1.24248,0.62124,1.39779,0.011676,0.012108,0.390465,0.402573,-0.263184,-3.43316,5.6,0.0,separation-dominated,100.0,4.3,low
D-HY-05,hybrid,v-groove+dimple,plate,200.0,100.0,0.5,5.0,0.05,staggered,40.0,,,5.0,32017.306652,,0.342095,228.248875,4.381183,2.190591,4.92883,0.009362,0.009296,5.2e-05,0.009348,0.708164,0.148164,4.0,0.0,laminar,100.0,4.3,low
D-HY-05,hybrid,v-groove+dimple,sphere,200.0,100.0,0.5,5.0,0.05,staggered,40.0,,,5.0,,13671.389941,0.38203,204.389234,4.892626,2.446313,5.504204,0.013046,0.013329,0.43474,0.448069,0.870738,-3.036168,5.6,-24000.095883,separation-dominated,100.0,4.3,low
D-HY-05,hybrid,v-groove+dimple,plate,200.0,100.0,0.5,5.0,0.05,staggered,40.0,,,10.0,64034.613304,,0.629421,124.0549,8.060947,4.030474,9.068566,0.007923,0.007777,4.4e-05,0.007822,1.846046,1.286046,4.0,-144597.74152,laminar,100.0,4.3,low
D-HY-05,hybrid,v-groove+dimple,sphere,200.0,100.0,0.5,5.0,0.05,staggered,40.0,,,10.0,,27342.779881,0.697855,111.889674,8.937375,4.468688,10.054547,0.014108,0.01418,0.468357,0.482538,2.10441,-2.610681,5.6,-167874.432477,separation-dominated,100.0,4.3,low
D-HY-05,hybrid,v-groove+dimple,plate,200.0,100.0,0.5,5.0,0.05,staggered,40.0,,,20.0,128069.226609,,1.16396,67.08374,14.906742,7.453371,16.770085,0.006774,0.006519,3.8e-05,0.006557,3.764021,3.204021,4.0,-270327.031125,laminar-transitional,100.0,4.3,low
D-HY-05,hybrid,v-groove+dimple,sphere,200.0,100.0,0.5,5.0,0.05,staggered,40.0,,,20.0,,54685.559762,1.282384,60.888753,16.423394,8.211697,18.476318,0.01466,0.013185,0.444858,0.458043,4.167328,6.266723,5.6,-287019.416955,separation-dominated,100.0,4.3,low
D-HY-05,hybrid,v-groove+dimple,plate,200.0,100.0,0.5,5.0,0.05,staggered,40.0,,,50.0,320173.066522,,2.641463,29.560421,33.829018,16.914509,38.057645,0.005582,0.005439,3.1e-05,0.00547,2.566396,2.006396,4.096954,-383876.60248,laminar-transitional,100.0,4.3,low
D-HY-05,hybrid,v-groove+dimple,sphere,200.0,100.0,0.5,5.0,0.05,staggered,40.0,,,50.0,,136713.899405,2.889182,27.025911,37.001528,18.500764,41.626719,0.024513,0.011446,0.220966,0.232412,1.579003,52.593248,5.6,-392765.347225,separation-dominated,100.0,4.3,low
D-HY-06,hybrid,blade+dimple,plate,200.0,100.0,0.5,5.0,0.1,hexagonal,60.0,,,1.0,6403.46133,,0.08504,918.18522,1.089105,0.750614,2.450486,0.014464,0.01449,0.000486,0.014976,-0.179062,-3.539062,4.0,0.0,laminar,100.0,4.3,low
D-HY-06,hybrid,blade+dimple,sphere,200.0,100.0,0.5,5.0,0.1,hexagonal,60.0,,,1.0,,2734.277988,0.097016,804.841687,1.24248,0.856321,2.795581,0.011676,0.012665,0.409208,0.421873,-0.071516,-8.391812,5.6,0.0,separation-dominated,100.0,4.3,low
